date,data,cols
2011-04-22 00:00:00,0.0656,channel_1
2011-04-23 00:00:00,0.0662,channel_1
2011-04-24 00:00:00,0.0883,channel_1
2011-04-25 00:00:00,0.0979,channel_1
2011-04-26 00:00:00,0.0556,channel_1
2011-04-27 00:00:00,0.105,channel_1
2011-04-28 00:00:00,0.0854,channel_1
2011-04-29 00:00:00,0.0786,channel_1
2011-04-30 00:00:00,0.114,channel_1
2011-05-01 00:00:00,0.132,channel_1
2011-05-02 00:00:00,0.0522,channel_1
2011-05-03 00:00:00,0.0526,channel_1
2011-05-04 00:00:00,0.0694,channel_1
2011-05-05 00:00:00,0.0924,channel_1
2011-05-06 00:00:00,0.0745,channel_1
2011-05-07 00:00:00,0.0658,channel_1
2011-05-08 00:00:00,0.0733,channel_1
2011-05-09 00:00:00,0.0977,channel_1
2011-05-10 00:00:00,0.0946,channel_1
2011-05-11 00:00:00,0.0891,channel_1
2011-05-12 00:00:00,0.0901,channel_1
2011-05-13 00:00:00,0.117,channel_1
2011-05-14 00:00:00,0.127,channel_1
2011-05-15 00:00:00,0.144,channel_1
2011-05-16 00:00:00,0.126,channel_1
2011-05-17 00:00:00,0.114,channel_1
2011-05-18 00:00:00,0.144,channel_1
2011-05-19 00:00:00,0.197,channel_1
2011-05-20 00:00:00,0.166,channel_1
2011-05-21 00:00:00,0.2,channel_1
2011-05-22 00:00:00,0.157,channel_1
2011-05-23 00:00:00,0.131,channel_1
2011-05-24 00:00:00,0.149,channel_1
2011-05-25 00:00:00,0.143,channel_1
2011-05-26 00:00:00,0.149,channel_1
2011-05-27 00:00:00,0.171,channel_1
2011-05-28 00:00:00,0.185,channel_1
2011-05-29 00:00:00,0.159,channel_1
2011-05-30 00:00:00,0.249,channel_1
2011-05-31 00:00:00,0.272,channel_1
2011-06-01 00:00:00,0.263,channel_1
2011-06-02 00:00:00,0.255,channel_1
2011-06-03 00:00:00,0.266,channel_1
2011-06-04 00:00:00,0.294,channel_1
2011-06-05 00:00:00,0.233,channel_1
2011-06-06 00:00:00,0.257,channel_1
2011-06-07 00:00:00,0.347,channel_1
2011-06-08 00:00:00,0.485,channel_1
2011-06-09 00:00:00,0.396,channel_1
2011-06-10 00:00:00,0.35,channel_1
2011-06-11 00:00:00,0.286,channel_1
2011-06-12 00:00:00,0.386,channel_1
2011-06-13 00:00:00,0.328,channel_1
2011-06-14 00:00:00,0.298,channel_1
2011-06-15 00:00:00,0.293,channel_1
2011-06-16 00:00:00,0.358,channel_1
2011-06-17 00:00:00,0.337,channel_1
2011-06-18 00:00:00,0.292,channel_1
2011-06-19 00:00:00,0.236,channel_1
2011-06-20 00:00:00,0.177,channel_1
2011-06-21 00:00:00,0.145,channel_1
2011-06-22 00:00:00,0.139,channel_1
2011-06-23 00:00:00,0.124,channel_1
2011-06-24 00:00:00,0.155,channel_1
2011-06-25 00:00:00,0.331,channel_1
2011-06-26 00:00:00,0.343,channel_1
2011-06-27 00:00:00,0.317,channel_1
2011-06-28 00:00:00,0.251,channel_1
2011-06-29 00:00:00,0.236,channel_1
2011-06-30 00:00:00,0.189,channel_1
2011-07-01 00:00:00,0.219,channel_1
2011-07-02 00:00:00,0.178,channel_1
2011-07-03 00:00:00,0.165,channel_1
2011-07-04 00:00:00,0.191,channel_1
2011-07-05 00:00:00,0.274,channel_1
2011-07-06 00:00:00,0.219,channel_1
2011-07-07 00:00:00,0.217,channel_1
2011-07-08 00:00:00,0.163,channel_1
2011-07-09 00:00:00,0.177,channel_1
2011-07-10 00:00:00,0.185,channel_1
2011-07-11 00:00:00,0.192,channel_1
2011-07-12 00:00:00,0.184,channel_1
2011-07-13 00:00:00,0.16,channel_1
2011-07-14 00:00:00,0.189,channel_1
2011-07-15 00:00:00,0.205,channel_1
2011-07-16 00:00:00,0.144,channel_1
2011-07-17 00:00:00,0.145,channel_1
2011-07-18 00:00:00,0.155,channel_1
2011-07-19 00:00:00,0.212,channel_1
2011-07-20 00:00:00,0.144,channel_1
2011-07-21 00:00:00,0.121,channel_1
2011-07-22 00:00:00,0.182,channel_1
2011-07-23 00:00:00,0.108,channel_1
2011-07-24 00:00:00,0.125,channel_1
2011-07-25 00:00:00,0.149,channel_1
2011-07-26 00:00:00,0.0908,channel_1
2011-07-27 00:00:00,0.104,channel_1
2011-07-28 00:00:00,0.0991,channel_1
2011-07-29 00:00:00,0.0887,channel_1
2011-07-30 00:00:00,0.077,channel_1
2011-07-31 00:00:00,0.0794,channel_1
2011-08-01 00:00:00,0.0951,channel_1
2011-08-02 00:00:00,0.0981,channel_1
2011-08-03 00:00:00,0.106,channel_1
2011-08-04 00:00:00,0.122,channel_1
2011-08-05 00:00:00,0.0928,channel_1
2011-08-06 00:00:00,0.401,channel_1
2011-08-07 00:00:00,0.106,channel_1
2011-08-08 00:00:00,0.119,channel_1
2011-08-09 00:00:00,0.162,channel_1
2011-08-10 00:00:00,0.144,channel_1
2011-08-11 00:00:00,0.106,channel_1
2011-08-12 00:00:00,0.0945,channel_1
2011-08-13 00:00:00,0.108,channel_1
2011-08-14 00:00:00,0.159,channel_1
2011-08-15 00:00:00,0.153,channel_1
2011-08-16 00:00:00,0.137,channel_1
2011-08-17 00:00:00,0.101,channel_1
2011-08-18 00:00:00,0.0838,channel_1
2011-08-19 00:00:00,0.121,channel_1
2011-08-20 00:00:00,0.0728,channel_1
2011-08-21 00:00:00,0.0726,channel_1
2011-08-22 00:00:00,0.0913,channel_1
2011-08-23 00:00:00,0.0917,channel_1
2011-08-24 00:00:00,0.132,channel_1
2011-08-25 00:00:00,0.0905,channel_1
2011-08-26 00:00:00,0.065,channel_1
2011-08-27 00:00:00,0.084,channel_1
2011-08-28 00:00:00,0.0794,channel_1
2011-08-29 00:00:00,0.0789,channel_1
2011-08-30 00:00:00,0.137,channel_1
2011-08-31 00:00:00,0.0779,channel_1
2011-09-01 00:00:00,0.0885,channel_1
2011-09-02 00:00:00,0.0895,channel_1
2011-09-03 00:00:00,0.0541,channel_1
2011-09-04 00:00:00,0.15,channel_1
2011-09-05 00:00:00,0.0939,channel_1
2011-09-06 00:00:00,0.088,channel_1
2011-09-07 00:00:00,0.122,channel_1
2011-09-08 00:00:00,0.0738,channel_1
2011-09-09 00:00:00,0.102,channel_1
2011-09-10 00:00:00,0.0824,channel_1
2011-09-11 00:00:00,0.0831,channel_1
2011-09-12 00:00:00,0.0824,channel_1
2011-09-13 00:00:00,0.0598,channel_1
2011-09-14 00:00:00,0.053,channel_1
2011-09-15 00:00:00,0.0961,channel_1
2011-09-16 00:00:00,0.0851,channel_1
2011-09-17 00:00:00,0.0789,channel_1
2011-09-18 00:00:00,0.0699,channel_1
2011-09-19 00:00:00,0.0951,channel_1
2011-09-20 00:00:00,0.0954,channel_1
2011-09-21 00:00:00,0.0722,channel_1
2011-09-22 00:00:00,0.0524,channel_1
2011-09-23 00:00:00,0.0649,channel_1
2011-09-24 00:00:00,0.106,channel_1
2011-09-25 00:00:00,0.0503,channel_1
2011-09-26 00:00:00,0.0449,channel_1
2011-09-27 00:00:00,0.0719,channel_1
2011-09-28 00:00:00,0.061,channel_1
2011-09-29 00:00:00,0.0557,channel_1
2011-09-30 00:00:00,0.0604,channel_1
2011-10-01 00:00:00,0.0523,channel_1
2011-10-02 00:00:00,0.0538,channel_1
2011-10-03 00:00:00,0.127,channel_1
2011-10-04 00:00:00,0.0668,channel_1
2011-10-05 00:00:00,0.056,channel_1
2011-10-06 00:00:00,0.129,channel_1
2011-10-07 00:00:00,0.0637,channel_1
2011-10-08 00:00:00,0.0569,channel_1
2011-10-09 00:00:00,0.0474,channel_1
2011-10-10 00:00:00,0.0555,channel_1
2011-10-11 00:00:00,0.114,channel_1
2011-10-12 00:00:00,0.0787,channel_1
2011-10-13 00:00:00,0.0874,channel_1
2011-10-14 00:00:00,0.0502,channel_1
2011-10-15 00:00:00,0.0516,channel_1
2011-10-16 00:00:00,0.0552,channel_1
2011-10-17 00:00:00,0.0743,channel_1
2011-10-18 00:00:00,0.0496,channel_1
2011-10-19 00:00:00,0.0503,channel_1
2011-10-20 00:00:00,0.107,channel_1
2011-10-21 00:00:00,0.0453,channel_1
2011-10-22 00:00:00,0.0585,channel_1
2011-10-23 00:00:00,0.0589,channel_1
2011-10-24 00:00:00,0.0561,channel_1
2011-10-25 00:00:00,0.0435,channel_1
2011-10-26 00:00:00,0.0539,channel_1
2011-10-27 00:00:00,0.0548,channel_1
2011-10-28 00:00:00,0.0592,channel_1
2011-10-29 00:00:00,0.0627,channel_1
2011-10-30 00:00:00,0.0605,channel_1
2011-10-31 00:00:00,0.0489,channel_1
2011-11-01 00:00:00,0.0671,channel_1
2011-11-02 00:00:00,0.044,channel_1
2011-11-03 00:00:00,0.0475,channel_1
2011-11-04 00:00:00,0.0438,channel_1
2011-11-05 00:00:00,0.0508,channel_1
2011-11-06 00:00:00,0.0338,channel_1
2011-11-07 00:00:00,0.054,channel_1
2011-11-08 00:00:00,0.0573,channel_1
2011-11-09 00:00:00,0.0418,channel_1
2011-11-10 00:00:00,0.0484,channel_1
2011-11-11 00:00:00,0.036,channel_1
2011-11-12 00:00:00,0.0355,channel_1
2011-11-13 00:00:00,0.0405,channel_1
2011-11-14 00:00:00,0.0394,channel_1
2011-11-15 00:00:00,0.0359,channel_1
2011-11-16 00:00:00,0.0571,channel_1
2011-11-17 00:00:00,0.0421,channel_1
2011-11-18 00:00:00,0.0518,channel_1
2011-11-19 00:00:00,0.0522,channel_1
2011-11-20 00:00:00,0.0566,channel_1
2011-11-21 00:00:00,0.0482,channel_1
2011-11-22 00:00:00,0.0433,channel_1
2011-11-23 00:00:00,0.0537,channel_1
2011-11-24 00:00:00,0.0724,channel_1
2011-11-25 00:00:00,0.0651,channel_1
2011-11-26 00:00:00,0.0484,channel_1
2011-11-27 00:00:00,0.0458,channel_1
2011-11-28 00:00:00,0.049,channel_1
2011-11-29 00:00:00,0.0648,channel_1
2011-11-30 00:00:00,0.0462,channel_1
2011-12-01 00:00:00,0.0507,channel_1
2011-12-02 00:00:00,0.0644,channel_1
2011-12-03 00:00:00,0.0629,channel_1
2011-12-04 00:00:00,0.0429,channel_1
2011-12-05 00:00:00,0.039,channel_1
2011-12-06 00:00:00,0.0508,channel_1
2011-12-07 00:00:00,0.0573,channel_1
2011-12-08 00:00:00,0.0344,channel_1
2011-12-09 00:00:00,0.042,channel_1
2011-12-10 00:00:00,0.0411,channel_1
2011-12-11 00:00:00,2.897,channel_1
2011-12-12 00:00:00,2.787,channel_1
2011-12-13 00:00:00,0.0629,channel_1
2011-12-14 00:00:00,0.0519,channel_1
2011-12-15 00:00:00,0.143,channel_1
2011-12-16 00:00:00,0.0468,channel_1
2011-12-17 00:00:00,0.0497,channel_1
2011-12-18 00:00:00,0.0444,channel_1
2011-12-19 00:00:00,0.0537,channel_1
2011-12-20 00:00:00,0.09,channel_1
2011-12-21 00:00:00,0.0587,channel_1
2011-12-22 00:00:00,0.0479,channel_1
2011-12-23 00:00:00,0.0383,channel_1
2011-12-24 00:00:00,0.032,channel_1
2011-12-25 00:00:00,0.0348,channel_1
2011-12-26 00:00:00,0.038,channel_1
2011-12-27 00:00:00,0.0425,channel_1
2011-12-28 00:00:00,0.0419,channel_1
2011-12-29 00:00:00,0.0619,channel_1
2011-12-30 00:00:00,0.0484,channel_1
2011-12-31 00:00:00,0.0538,channel_1
2012-01-01 00:00:00,0.0479,channel_1
2012-01-02 00:00:00,0.0756,channel_1
2012-01-03 00:00:00,0.0692,channel_1
2012-01-04 00:00:00,0.195,channel_1
2012-01-05 00:00:00,0.0791,channel_1
2012-01-06 00:00:00,0.0778,channel_1
2012-01-07 00:00:00,0.0502,channel_1
2012-01-08 00:00:00,0.0469,channel_1
2012-01-09 00:00:00,0.0798,channel_1
2012-01-10 00:00:00,0.0709,channel_1
2012-01-11 00:00:00,0.0761,channel_1
2012-01-12 00:00:00,0.541,channel_1
2012-01-13 00:00:00,0.143,channel_1
2012-01-14 00:00:00,0.174,channel_1
2012-01-15 00:00:00,0.197,channel_1
2012-01-16 00:00:00,0.455,channel_1
2012-01-17 00:00:00,0.0997,channel_1
2012-01-18 00:00:00,0.172,channel_1
2012-01-19 00:00:00,0.374,channel_1
2012-01-20 00:00:00,0.348,channel_1
2012-01-21 00:00:00,0.0597,channel_1
2012-01-22 00:00:00,0.0458,channel_1
2012-01-23 00:00:00,0.06,channel_1
2012-01-24 00:00:00,0.143,channel_1
2012-01-25 00:00:00,0.106,channel_1
2012-01-26 00:00:00,0.132,channel_1
2012-01-27 00:00:00,0.333,channel_1
2012-01-28 00:00:00,0.128,channel_1
2012-01-29 00:00:00,2.64,channel_1
2012-01-30 00:00:00,0.347,channel_1
2012-01-31 00:00:00,0.0978,channel_1
2012-02-01 00:00:00,0.0688,channel_1
2012-02-02 00:00:00,0.149,channel_1
2012-02-03 00:00:00,0.0893,channel_1
2012-02-04 00:00:00,0.113,channel_1
2012-02-05 00:00:00,0.0613,channel_1
2012-02-06 00:00:00,0.0602,channel_1
2012-02-07 00:00:00,0.0988,channel_1
2012-02-08 00:00:00,0.072,channel_1
2012-02-09 00:00:00,0.104,channel_1
2012-02-10 00:00:00,0.0615,channel_1
2012-02-11 00:00:00,0.0532,channel_1
2012-02-12 00:00:00,0.0501,channel_1
2012-02-13 00:00:00,0.078,channel_1
2012-02-14 00:00:00,0.227,channel_1
2012-02-15 00:00:00,0.0923,channel_1
2012-02-16 00:00:00,0.148,channel_1
2012-02-17 00:00:00,0.0487,channel_1
2012-02-18 00:00:00,0.0402,channel_1
2012-02-19 00:00:00,0.0345,channel_1
2012-02-20 00:00:00,0.0601,channel_1
2012-02-21 00:00:00,0.0542,channel_1
2012-02-22 00:00:00,0.0439,channel_1
2012-02-23 00:00:00,0.0616,channel_1
2012-02-24 00:00:00,0.0605,channel_1
2012-02-25 00:00:00,0.0389,channel_1
2012-02-26 00:00:00,0.0469,channel_1
2012-02-27 00:00:00,0.0752,channel_1
2012-02-28 00:00:00,0.0492,channel_1
2012-02-29 00:00:00,0.039,channel_1
2012-03-01 00:00:00,0.0909,channel_1
2012-03-02 00:00:00,0.0684,channel_1
2012-03-03 00:00:00,0.0446,channel_1
2012-03-04 00:00:00,0.0719,channel_1
2012-03-05 00:00:00,0.073,channel_1
2012-03-06 00:00:00,0.0722,channel_1
2012-03-07 00:00:00,0.0534,channel_1
2012-03-08 00:00:00,0.0535,channel_1
2012-03-09 00:00:00,0.0505,channel_1
2012-03-10 00:00:00,0.0548,channel_1
2012-03-11 00:00:00,0.0445,channel_1
2012-03-12 00:00:00,0.0466,channel_1
2012-03-13 00:00:00,0.144,channel_1
2012-03-14 00:00:00,0.0771,channel_1
2012-03-15 00:00:00,0.0609,channel_1
2012-03-16 00:00:00,0.118,channel_1
2012-03-17 00:00:00,0.0429,channel_1
2012-03-18 00:00:00,0.0414,channel_1
2012-03-19 00:00:00,0.0603,channel_1
2012-03-20 00:00:00,0.0617,channel_1
