date,data,cols
2009-05-27 00:00:00,6272577.0,channel_1
2009-05-28 00:00:00,5227786.0,channel_1
2009-05-29 00:00:00,5089465.0,channel_1
2009-05-30 00:00:00,5180067.0,channel_1
2009-05-31 00:00:00,5770689.0,channel_1
2009-06-01 00:00:00,4474182.0,channel_1
2009-06-02 00:00:00,4157996.0,channel_1
2009-06-03 00:00:00,5303689.0,channel_1
2009-06-04 00:00:00,2868665.0,channel_1
2009-06-05 00:00:00,3756786.0,channel_1
2009-06-06 00:00:00,2174057.0,channel_1
2009-06-07 00:00:00,1148146.0,channel_1
2009-06-08 00:00:00,3988561.0,channel_1
2009-06-09 00:00:00,4399757.0,channel_1
2009-06-10 00:00:00,4194460.0,channel_1
2009-06-11 00:00:00,4529425.0,channel_1
2009-06-12 00:00:00,4506162.0,channel_1
2009-06-13 00:00:00,3794747.0,channel_1
2009-06-14 00:00:00,3784170.0,channel_1
2009-06-15 00:00:00,3798045.0,channel_1
2009-06-16 00:00:00,4028873.0,channel_1
2009-06-17 00:00:00,3571380.0,channel_1
2009-06-18 00:00:00,4148214.0,channel_1
2009-06-19 00:00:00,4169764.0,channel_1
2009-06-20 00:00:00,4136737.0,channel_1
2009-06-21 00:00:00,3844934.0,channel_1
2009-06-22 00:00:00,3998957.0,channel_1
2009-06-23 00:00:00,3927254.0,channel_1
2009-06-24 00:00:00,3886099.0,channel_1
2009-06-25 00:00:00,4296673.0,channel_1
2009-06-26 00:00:00,3970072.0,channel_1
2009-06-27 00:00:00,4238026.0,channel_1
2009-06-28 00:00:00,3318925.0,channel_1
2009-06-29 00:00:00,3177062.0,channel_1
2009-06-30 00:00:00,4187787.0,channel_1
2009-07-01 00:00:00,4350650.0,channel_1
2009-07-02 00:00:00,3695130.0,channel_1
2009-07-03 00:00:00,4075098.0,channel_1
2009-07-04 00:00:00,4336577.0,channel_1
2009-07-05 00:00:00,4141006.0,channel_1
2009-07-06 00:00:00,4168048.0,channel_1
2009-07-07 00:00:00,3617010.0,channel_1
2009-07-08 00:00:00,3766780.0,channel_1
2009-07-09 00:00:00,3830518.0,channel_1
2009-07-10 00:00:00,4250737.0,channel_1
2009-07-11 00:00:00,4097964.0,channel_1
2009-07-12 00:00:00,3799849.0,channel_1
2009-07-13 00:00:00,3947225.0,channel_1
2009-07-14 00:00:00,3633524.0,channel_1
2009-07-15 00:00:00,2544577.0,channel_1
2009-07-16 00:00:00,3272008.0,channel_1
2009-07-17 00:00:00,3478033.0,channel_1
2009-07-18 00:00:00,1055267.0,channel_1
2009-07-19 00:00:00,2192714.0,channel_1
2009-07-20 00:00:00,3786172.0,channel_1
2009-07-21 00:00:00,3801665.0,channel_1
2009-07-22 00:00:00,3615925.0,channel_1
2009-07-23 00:00:00,3215262.0,channel_1
2009-07-24 00:00:00,3887818.0,channel_1
2009-07-25 00:00:00,3567963.0,channel_1
2009-07-26 00:00:00,929081.0,channel_1
2009-07-27 00:00:00,2682140.0,channel_1
2009-07-28 00:00:00,3057924.0,channel_1
2009-07-29 00:00:00,1470810.0,channel_1
2009-07-30 00:00:00,809305.0,channel_1
2009-07-31 00:00:00,763174.0,channel_1
2009-08-01 00:00:00,1146511.0,channel_1
2009-08-02 00:00:00,1423977.0,channel_1
2009-08-03 00:00:00,951137.0,channel_1
2009-08-04 00:00:00,2438424.0,channel_1
2009-08-05 00:00:00,4513934.0,channel_1
2009-08-06 00:00:00,4568279.0,channel_1
2009-08-07 00:00:00,3940965.0,channel_1
2009-08-08 00:00:00,4116411.0,channel_1
2009-08-09 00:00:00,4501425.0,channel_1
2009-08-10 00:00:00,4467046.0,channel_1
2009-08-11 00:00:00,3477047.0,channel_1
2009-08-12 00:00:00,3494408.0,channel_1
2009-08-13 00:00:00,3696232.0,channel_1
2009-08-14 00:00:00,3549748.0,channel_1
2009-08-15 00:00:00,2217933.0,channel_1
2009-08-16 00:00:00,1134383.0,channel_1
2009-08-17 00:00:00,992942.0,channel_1
2009-08-18 00:00:00,705368.0,channel_1
2009-08-19 00:00:00,675046.0,channel_1
2009-08-20 00:00:00,1208754.0,channel_1
2009-08-21 00:00:00,971405.0,channel_1
2009-08-22 00:00:00,462433.0,channel_1
2009-08-23 00:00:00,567412.0,channel_1
2009-08-24 00:00:00,545988.0,channel_1
2009-08-25 00:00:00,2103352.0,channel_1
2009-08-26 00:00:00,2125731.0,channel_1
2009-08-27 00:00:00,1902934.0,channel_1
2009-08-28 00:00:00,2726337.0,channel_1
2009-08-29 00:00:00,3885231.0,channel_1
2009-08-30 00:00:00,4239305.0,channel_1
2009-08-31 00:00:00,4839429.0,channel_1
2009-09-01 00:00:00,4173932.0,channel_1
2009-09-02 00:00:00,3435210.0,channel_1
2009-09-03 00:00:00,3160879.0,channel_1
2009-09-04 00:00:00,3015799.0,channel_1
2009-09-05 00:00:00,3540956.0,channel_1
2009-09-06 00:00:00,3604924.0,channel_1
2009-09-07 00:00:00,3721790.0,channel_1
2009-09-08 00:00:00,3573034.0,channel_1
2009-09-09 00:00:00,3102374.0,channel_1
2009-09-10 00:00:00,2978768.0,channel_1
2009-09-11 00:00:00,3333553.0,channel_1
2009-09-12 00:00:00,3395015.0,channel_1
2009-09-13 00:00:00,3562832.0,channel_1
2009-09-14 00:00:00,3859450.0,channel_1
2009-09-15 00:00:00,3538940.0,channel_1
2009-09-16 00:00:00,2502039.0,channel_1
2009-09-17 00:00:00,4009255.0,channel_1
2009-09-18 00:00:00,4207919.0,channel_1
2009-09-19 00:00:00,3681283.0,channel_1
2009-09-20 00:00:00,3711593.0,channel_1
2009-09-21 00:00:00,3973929.0,channel_1
2009-09-22 00:00:00,2665704.0,channel_1
2009-09-23 00:00:00,1226582.0,channel_1
2009-09-24 00:00:00,3656201.0,channel_1
2009-09-25 00:00:00,4718859.0,channel_1
2009-09-26 00:00:00,4550457.0,channel_1
2009-09-27 00:00:00,4808919.0,channel_1
2009-09-28 00:00:00,4387916.0,channel_1
2009-09-29 00:00:00,4073522.0,channel_1
2009-09-30 00:00:00,4304243.0,channel_1
2009-10-01 00:00:00,4257395.0,channel_1
2009-10-02 00:00:00,4110218.0,channel_1
2009-10-03 00:00:00,2842803.0,channel_1
2009-10-04 00:00:00,3157416.0,channel_1
2009-10-05 00:00:00,2609867.0,channel_1
2009-10-06 00:00:00,2429051.0,channel_1
2009-10-07 00:00:00,2475279.0,channel_1
2009-10-08 00:00:00,3295744.0,channel_1
2009-10-09 00:00:00,3793787.0,channel_1
2009-10-10 00:00:00,3974391.0,channel_1
2009-10-11 00:00:00,3960023.0,channel_1
2009-10-12 00:00:00,3226020.0,channel_1
2009-10-13 00:00:00,2760494.0,channel_1
2009-10-14 00:00:00,2866369.0,channel_1
2009-10-15 00:00:00,3827748.0,channel_1
2009-10-16 00:00:00,3533167.0,channel_1
2009-10-17 00:00:00,2710905.0,channel_1
2009-10-18 00:00:00,3163346.0,channel_1
2009-10-19 00:00:00,4747011.0,channel_1
2009-10-20 00:00:00,5578122.0,channel_1
2009-10-21 00:00:00,4206917.0,channel_1
2009-10-22 00:00:00,4165823.0,channel_1
2009-10-23 00:00:00,4452644.0,channel_1
2009-10-24 00:00:00,3933237.0,channel_1
2009-10-25 00:00:00,3550110.0,channel_1
2009-10-26 00:00:00,3561459.0,channel_1
2009-10-27 00:00:00,3159776.0,channel_1
2009-10-28 00:00:00,3337791.0,channel_1
2009-10-29 00:00:00,2741421.0,channel_1
2009-10-30 00:00:00,2830245.0,channel_1
2009-10-31 00:00:00,2617999.0,channel_1
2009-11-01 00:00:00,1832456.0,channel_1
2009-11-02 00:00:00,1411760.0,channel_1
2009-11-03 00:00:00,2299350.0,channel_1
2009-11-04 00:00:00,3280681.0,channel_1
2009-11-05 00:00:00,3223995.0,channel_1
2009-11-06 00:00:00,2611235.0,channel_1
2009-11-07 00:00:00,3531482.0,channel_1
2009-11-08 00:00:00,3394914.0,channel_1
2009-11-09 00:00:00,3499460.0,channel_1
2009-11-10 00:00:00,3336459.0,channel_1
2009-11-11 00:00:00,3707146.0,channel_1
2009-11-12 00:00:00,3337736.0,channel_1
2009-11-13 00:00:00,3436509.0,channel_1
2009-11-14 00:00:00,4199720.0,channel_1
2009-11-15 00:00:00,4488081.0,channel_1
2009-11-16 00:00:00,5071382.0,channel_1
2009-11-17 00:00:00,4537991.0,channel_1
2009-11-18 00:00:00,4178086.0,channel_1
2009-11-19 00:00:00,3783460.0,channel_1
2009-11-20 00:00:00,3851970.0,channel_1
2009-11-21 00:00:00,4047220.0,channel_1
2009-11-22 00:00:00,4550756.0,channel_1
2009-11-23 00:00:00,5010945.0,channel_1
2009-11-24 00:00:00,4837433.0,channel_1
2009-11-25 00:00:00,4486798.0,channel_1
2009-11-26 00:00:00,4163158.0,channel_1
2009-11-27 00:00:00,3746860.0,channel_1
2009-11-28 00:00:00,3933589.0,channel_1
2009-11-29 00:00:00,3071712.0,channel_1
2009-11-30 00:00:00,3441932.0,channel_1
2009-12-01 00:00:00,3388144.0,channel_1
2009-12-02 00:00:00,4523918.0,channel_1
2009-12-03 00:00:00,4260899.0,channel_1
2009-12-04 00:00:00,2962741.0,channel_1
2009-12-05 00:00:00,2547394.0,channel_1
2009-12-06 00:00:00,4391602.0,channel_1
2009-12-07 00:00:00,5119201.0,channel_1
2009-12-08 00:00:00,5721311.0,channel_1
2009-12-09 00:00:00,4825621.0,channel_1
2009-12-10 00:00:00,4947115.0,channel_1
2009-12-11 00:00:00,5997198.0,channel_1
2009-12-12 00:00:00,5199187.0,channel_1
2009-12-13 00:00:00,5321923.0,channel_1
2009-12-14 00:00:00,5338273.0,channel_1
2009-12-15 00:00:00,5639690.0,channel_1
2009-12-16 00:00:00,5765103.0,channel_1
2009-12-17 00:00:00,7660882.0,channel_1
2009-12-18 00:00:00,9692674.0,channel_1
2009-12-19 00:00:00,11145141.0,channel_1
2009-12-20 00:00:00,9256307.0,channel_1
2009-12-21 00:00:00,9075121.0,channel_1
2009-12-22 00:00:00,7966995.0,channel_1
2009-12-23 00:00:00,8324084.0,channel_1
2009-12-24 00:00:00,7489464.0,channel_1
2009-12-25 00:00:00,7854512.0,channel_1
2009-12-26 00:00:00,7539913.0,channel_1
2009-12-27 00:00:00,8386339.0,channel_1
2009-12-28 00:00:00,7668832.0,channel_1
2009-12-29 00:00:00,7672852.0,channel_1
2009-12-30 00:00:00,9182821.0,channel_1
2009-12-31 00:00:00,8230238.0,channel_1
2010-01-01 00:00:00,7607389.0,channel_1
2010-01-02 00:00:00,7355058.0,channel_1
2010-01-03 00:00:00,9210607.0,channel_1
2010-01-04 00:00:00,11578640.0,channel_1
2010-01-05 00:00:00,11282671.0,channel_1
2010-01-06 00:00:00,10286750.0,channel_1
2010-01-07 00:00:00,9156298.0,channel_1
2010-01-08 00:00:00,9174612.0,channel_1
2010-01-09 00:00:00,9107774.0,channel_1
2010-01-10 00:00:00,9984760.0,channel_1
2010-01-11 00:00:00,10069010.0,channel_1
2010-01-12 00:00:00,10617370.0,channel_1
2010-01-13 00:00:00,10669452.0,channel_1
2010-01-14 00:00:00,9787278.0,channel_1
2010-01-15 00:00:00,9236990.0,channel_1
2010-01-16 00:00:00,9222895.0,channel_1
2010-01-17 00:00:00,7978417.0,channel_1
2010-01-18 00:00:00,8516108.0,channel_1
2010-01-19 00:00:00,7814949.0,channel_1
2010-01-20 00:00:00,8733861.0,channel_1
2010-01-21 00:00:00,11422323.0,channel_1
2010-01-22 00:00:00,10434567.0,channel_1
2010-01-23 00:00:00,9344451.0,channel_1
2010-01-24 00:00:00,9750208.0,channel_1
2010-01-25 00:00:00,12414206.0,channel_1
2010-01-26 00:00:00,13748236.0,channel_1
2010-01-27 00:00:00,12239629.0,channel_1
2010-01-28 00:00:00,11160855.0,channel_1
2010-01-29 00:00:00,12887660.0,channel_1
2010-01-30 00:00:00,12848435.0,channel_1
2010-01-31 00:00:00,13788087.0,channel_1
2010-02-01 00:00:00,11466945.0,channel_1
2010-02-02 00:00:00,10114947.0,channel_1
2010-02-03 00:00:00,14390639.0,channel_1
2010-02-04 00:00:00,16888349.0,channel_1
2010-02-05 00:00:00,21293454.0,channel_1
2010-02-06 00:00:00,18641359.0,channel_1
2010-02-07 00:00:00,17922898.0,channel_1
2010-02-08 00:00:00,20113791.0,channel_1
2010-02-09 00:00:00,18693803.0,channel_1
2010-02-10 00:00:00,16160781.0,channel_1
2010-02-11 00:00:00,15374902.0,channel_1
2010-02-12 00:00:00,16222899.0,channel_1
2010-02-13 00:00:00,19260651.0,channel_1
2010-02-14 00:00:00,19610265.0,channel_1
2010-02-15 00:00:00,23985420.0,channel_1
2010-02-16 00:00:00,22735612.0,channel_1
2010-02-17 00:00:00,27481565.0,channel_1
2010-02-18 00:00:00,29208162.0,channel_1
2010-02-19 00:00:00,24154688.0,channel_1
2010-02-20 00:00:00,26309564.0,channel_1
2010-02-21 00:00:00,27796313.0,channel_1
2010-02-22 00:00:00,29654098.0,channel_1
2010-02-23 00:00:00,31141261.0,channel_1
2010-02-24 00:00:00,35795893.0,channel_1
2010-02-25 00:00:00,29432400.0,channel_1
2010-02-26 00:00:00,31609796.0,channel_1
2010-02-27 00:00:00,31538213.0,channel_1
2010-02-28 00:00:00,31925872.0,channel_1
2010-03-01 00:00:00,33059069.0,channel_1
2010-03-02 00:00:00,36597052.0,channel_1
2010-03-03 00:00:00,30999412.0,channel_1
2010-03-04 00:00:00,31719509.0,channel_1
2010-03-05 00:00:00,34307197.0,channel_1
2010-03-06 00:00:00,32923193.0,channel_1
2010-03-07 00:00:00,31780015.0,channel_1
2010-03-08 00:00:00,35074306.0,channel_1
2010-03-09 00:00:00,32409543.0,channel_1
2010-03-10 00:00:00,32268232.0,channel_1
2010-03-11 00:00:00,33429368.0,channel_1
2010-03-12 00:00:00,29198162.0,channel_1
2010-03-13 00:00:00,32338463.0,channel_1
2010-03-14 00:00:00,29856226.0,channel_1
2010-03-15 00:00:00,29043840.0,channel_1
2010-03-16 00:00:00,29620959.0,channel_1
2010-03-17 00:00:00,28700939.0,channel_1
2010-03-18 00:00:00,33675843.0,channel_1
2010-03-19 00:00:00,30581642.0,channel_1
2010-03-20 00:00:00,40246623.0,channel_1
2010-03-21 00:00:00,42223312.0,channel_1
2010-03-22 00:00:00,40167787.0,channel_1
2010-03-23 00:00:00,45020439.0,channel_1
2010-03-24 00:00:00,42046917.0,channel_1
2010-03-25 00:00:00,41556014.0,channel_1
2010-03-26 00:00:00,42758355.0,channel_1
2010-03-27 00:00:00,42325761.0,channel_1
2010-03-28 00:00:00,43033154.0,channel_1
2010-03-29 00:00:00,42333327.0,channel_1
2010-03-30 00:00:00,47058320.0,channel_1
2010-03-31 00:00:00,49055384.0,channel_1
2010-04-01 00:00:00,50237407.0,channel_1
2010-04-02 00:00:00,45948950.0,channel_1
2010-04-03 00:00:00,51607399.0,channel_1
2010-04-04 00:00:00,48446248.0,channel_1
2010-04-05 00:00:00,51534590.0,channel_1
2010-04-06 00:00:00,45273897.0,channel_1
2010-04-07 00:00:00,53851985.0,channel_1
2010-04-08 00:00:00,59916612.0,channel_1
2010-04-09 00:00:00,53796358.0,channel_1
2010-04-10 00:00:00,69067387.0,channel_1
2010-04-11 00:00:00,72133611.0,channel_1
2010-04-12 00:00:00,79212047.0,channel_1
2010-04-13 00:00:00,71459738.0,channel_1
2010-04-14 00:00:00,72742816.0,channel_1
2010-04-15 00:00:00,78331333.0,channel_1
2010-04-16 00:00:00,80103678.0,channel_1
2010-04-17 00:00:00,82656039.0,channel_1
2010-04-18 00:00:00,95710285.0,channel_1
2010-04-19 00:00:00,86680173.0,channel_1
2010-04-20 00:00:00,84673112.0,channel_1
2010-04-21 00:00:00,86934606.0,channel_1
2010-04-22 00:00:00,109743556.0,channel_1
2010-04-23 00:00:00,84163592.0,channel_1
2010-04-24 00:00:00,87297055.0,channel_1
2010-04-25 00:00:00,96189064.0,channel_1
2010-04-26 00:00:00,95260823.0,channel_1
2010-04-27 00:00:00,95915962.0,channel_1
2010-04-28 00:00:00,103762008.0,channel_1
2010-04-29 00:00:00,93007363.0,channel_1
2010-04-30 00:00:00,84896975.0,channel_1
2010-05-01 00:00:00,91706766.0,channel_1
2010-05-02 00:00:00,98889809.0,channel_1
2010-05-03 00:00:00,94283382.0,channel_1
2010-05-04 00:00:00,83573907.0,channel_1
2010-05-05 00:00:00,89976999.0,channel_1
2010-05-06 00:00:00,90254547.0,channel_1
2010-05-07 00:00:00,91622750.0,channel_1
2010-05-08 00:00:00,89408747.0,channel_1
2010-05-09 00:00:00,95502329.0,channel_1
2010-05-10 00:00:00,91061237.0,channel_1
2010-05-11 00:00:00,75891637.0,channel_1
2010-05-12 00:00:00,76866908.0,channel_1
2010-05-13 00:00:00,79126383.0,channel_1
2010-05-14 00:00:00,80962748.0,channel_1
2010-05-15 00:00:00,69657477.0,channel_1
2010-05-16 00:00:00,62257614.0,channel_1
2010-05-17 00:00:00,85359680.0,channel_1
2010-05-18 00:00:00,101022015.0,channel_1
2010-05-19 00:00:00,101643407.0,channel_1
2010-05-20 00:00:00,106912661.0,channel_1
2010-05-21 00:00:00,111285681.0,channel_1
2010-05-22 00:00:00,109097884.0,channel_1
2010-05-23 00:00:00,123639249.0,channel_1
2010-05-24 00:00:00,115841923.0,channel_1
2010-05-25 00:00:00,120937751.0,channel_1
2010-05-26 00:00:00,128585792.0,channel_1
2010-05-27 00:00:00,118313779.0,channel_1
2010-05-28 00:00:00,124467715.0,channel_1
2010-05-29 00:00:00,139425085.0,channel_1
2010-05-30 00:00:00,129151337.0,channel_1
2010-05-31 00:00:00,124304772.0,channel_1
2010-06-01 00:00:00,111916665.0,channel_1
2010-06-02 00:00:00,114995655.0,channel_1
2010-06-03 00:00:00,125372185.0,channel_1
2010-06-04 00:00:00,113947217.0,channel_1
2010-06-05 00:00:00,116501953.0,channel_1
2010-06-06 00:00:00,121996078.0,channel_1
2010-06-07 00:00:00,123463626.0,channel_1
2010-06-08 00:00:00,134699188.0,channel_1
2010-06-09 00:00:00,132523033.0,channel_1
2010-06-10 00:00:00,139784065.0,channel_1
2010-06-11 00:00:00,132303081.0,channel_1
2010-06-12 00:00:00,131717041.0,channel_1
2010-06-13 00:00:00,133253732.0,channel_1
2010-06-14 00:00:00,137985774.0,channel_1
2010-06-15 00:00:00,158476956.0,channel_1
2010-06-16 00:00:00,143265917.0,channel_1
2010-06-17 00:00:00,121007255.0,channel_1
2010-06-18 00:00:00,128176624.0,channel_1
2010-06-19 00:00:00,134282983.0,channel_1
2010-06-20 00:00:00,139902322.0,channel_1
2010-06-21 00:00:00,151854568.0,channel_1
2010-06-22 00:00:00,133222273.0,channel_1
2010-06-23 00:00:00,145807344.0,channel_1
2010-06-24 00:00:00,166148361.0,channel_1
2010-06-25 00:00:00,155342107.0,channel_1
2010-06-26 00:00:00,151592174.0,channel_1
2010-06-27 00:00:00,154579153.0,channel_1
2010-06-28 00:00:00,160626976.0,channel_1
2010-06-29 00:00:00,157392566.0,channel_1
2010-06-30 00:00:00,168196175.0,channel_1
2010-07-01 00:00:00,195220770.0,channel_1
2010-07-02 00:00:00,184604599.0,channel_1
2010-07-03 00:00:00,183007831.0,channel_1
2010-07-04 00:00:00,184565701.0,channel_1
2010-07-05 00:00:00,164824213.0,channel_1
2010-07-06 00:00:00,208433746.0,channel_1
2010-07-07 00:00:00,183844428.0,channel_1
2010-07-08 00:00:00,179343922.0,channel_1
2010-07-09 00:00:00,210274106.0,channel_1
2010-07-10 00:00:00,225319215.0,channel_1
2010-07-11 00:00:00,219842808.0,channel_1
2010-07-12 00:00:00,478251585.0,channel_1
2010-07-13 00:00:00,1352643399.0,channel_1
2010-07-14 00:00:00,1342451531.0,channel_1
2010-07-15 00:00:00,1374455302.0,channel_1
2010-07-16 00:00:00,1871475165.0,channel_1
2010-07-17 00:00:00,2775561176.0,channel_1
2010-07-18 00:00:00,1554461318.0,channel_1
2010-07-19 00:00:00,1551287489.0,channel_1
2010-07-20 00:00:00,1640430286.0,channel_1
2010-07-21 00:00:00,1723492810.0,channel_1
2010-07-22 00:00:00,1705481237.0,channel_1
2010-07-23 00:00:00,1716129083.0,channel_1
2010-07-24 00:00:00,1665066217.0,channel_1
2010-07-25 00:00:00,1907547992.0,channel_1
2010-07-26 00:00:00,2223656291.0,channel_1
2010-07-27 00:00:00,2426744254.0,channel_1
2010-07-28 00:00:00,1950278995.0,channel_1
2010-07-29 00:00:00,2095168440.0,channel_1
2010-07-30 00:00:00,2189273223.0,channel_1
2010-07-31 00:00:00,2265292201.0,channel_1
2010-08-01 00:00:00,2671612580.0,channel_1
2010-08-02 00:00:00,2982826783.0,channel_1
2010-08-03 00:00:00,2904903911.0,channel_1
2010-08-04 00:00:00,2741851411.0,channel_1
2010-08-05 00:00:00,3141922058.0,channel_1
2010-08-06 00:00:00,3199053766.0,channel_1
2010-08-07 00:00:00,2608076740.0,channel_1
2010-08-08 00:00:00,3128125022.0,channel_1
2010-08-09 00:00:00,3451603021.0,channel_1
2010-08-10 00:00:00,3323478837.0,channel_1
2010-08-11 00:00:00,3758454224.0,channel_1
2010-08-12 00:00:00,3882076899.0,channel_1
